bangmok_id,sillok_id
G002+AKS-KHF_13C774C815BA85B1580X0,M_0043156
G002+AKS-KHF_13C774C900B839U9999X0,M_0043465
G002+AKS-KHF_13C774C911BC30B1676X0,M_0043516
G002+AKS-KHF_13C774C911C5F4B1518X0,M_0043533
G002+AKS-KHF_13C774C9C4ACBDB1828X0,M_0043695
G002+AKS-KHF_13C774C9C4B9CCB1795X0,M_0043702
G002+AKS-KHF_13C774C9C4C601B1580X0,M_0043725
G002+AKS-KHF_13C774C9C4D558B1616X0,M_0043750
G002+AKS-KHF_13C774CC3DC11CB1758X0,M_0043819
G002+AKS-KHF_12C774C8FCFFFFB1468X0,M_0043931
G002+AKS-KHF_13C774D0DCAC74B1864X0,M_0044045
G002+AKS-KHF_13C774D544AD6CB1771X0,M_0044123
G002+AKS-KHF_13C774D604ACF5B1784X0,M_0044273
G002+AKS-KHF_13C774D615B2ECB1753X0,M_0044329
G002+AKS-KHF_13C774D64DC8FCB1562X0,M_0044420
G002+AKS-KHF_13C774D68CC218B1840X0,M_0044456
G002+AKS-KHF_13C774D718C9C4B1617X0,M_0044560
G002+AKS-KHF_13C774D76CBCF5B1739X0,M_0044641
G002+AKS-KHF_13C774C758C131B1771X0,M_0044648
G002+AKS-KHF_12C774D61CFFFFB1635X0,M_0044701
G002+AKS-KHF_12C774BC00FFFFB1543X0,M_0044749
G002+AKS-KHF_13BAA9C778C7ACB1790X0,M_0045904
G002+AKS-KHF_13C774D48DC775B1804X0,M_0044824
G002+AKS-KHF_13C784B4DDC5F4B1592X0,M_0045026
G002+AKS-KHF_12C784CCA0FFFFB1683X0,M_0045352
G002+AKS-KHF_13C784D544BCBDB1850X0,M_0045374
G002+AKS-KHF_12C784D574FFFFB1721X0,M_0045383
G002+AKS-KHF_13C784D615C218B1798X0,M_0045390
G002+AKS-KHF_12C784C5C5FFFFB1570X0,M_0045416
G002+AKS-KHF_12C784CC45FFFFB1532X0,M_0045418
G002+AKS-KHF_13B9C8C9C0D718B1725X0,M_0045458
G002+AKS-KHF_13B9F9C8FCC11CB1622X0,M_0045779
G002+AKS-KHF_12BAA8C21CFFFFU9999X0,M_0045867
G002+AKS-KHF_13C724D76CC8FCU9999X0,M_0052942
G002+AKS-KHF_12BAA9CCA8FFFFB1515X0,M_0045915
G002+AKS-KHF_13BAA9C11CD760B1572X0,M_0045916
G002+AKS-KHF_12BB38AD00FFFFB1475X0,M_0045995
G002+AKS-KHF_12BB38ADFCFFFFB1471X0,M_0046009
G002+AKS-KHF_12BB38B824FFFFB1553X0,M_0046029
G002+AKS-KHF_12BBFCACC4FFFFB1693X0,M_0046273
G002+AKS-KHF_12BBFCAD6CFFFFU9999X0,M_0046295
G002+AKS-KHF_12BBFCADDCFFFFU9999X0,M_0046302
G002+AKS-KHF_12BBFCAE30FFFFB1682X0,M_0046308
G002+AKS-KHF_12BBFCAE30FFFFB1568X0,M_0046309
G002+AKS-KHF_12BBFCAE30FFFFB1504X0,M_0046312
G002+AKS-KHF_12BBFCB3C4FFFFB1625X0,M_0046334
G002+AKS-KHF_12BBFCB7C9FFFFU9999X0,M_0046341
G002+AKS-KHF_12BBFCBCF5FFFFU9999X0,M_0046377
G002+AKS-KHF_12BBFCC120FFFFB1539X0,M_0046406
G002+AKS-KHF_12BBFCC120FFFFU9999X1,M_0046407
G002+AKS-KHF_12BBFCC218FFFFU9999X0,M_0046427
G002+AKS-KHF_12BBFCC548FFFFB1350X0,M_0046460
G002+AKS-KHF_12BBFCC554FFFFB1636X0,M_0046461
G002+AKS-KHF_13BBFCC601D658B1861X0,M_0046498
G002+AKS-KHF_12BBFCCE68FFFFB1600X0,M_0046649
G002+AKS-KHF_12BBFCC624FFFFB1411X0,M_0046501
G002+AKS-KHF_12BBFCC6D0FFFFB1683X0,M_0046517
G002+AKS-KHF_12BBFCC720FFFFB1727X0,M_0046524
G002+AKS-KHF_13BBFCC720C911B1630X0,M_0046530
G002+AKS-KHF_12BBFCC804FFFFB1499X0,M_0046566
G002+AKS-KHF_12BBFCC810FFFFB1614X0,M_0046567
G002+AKS-KHF_12BBFCC815FFFFB1684X0,M_0046568
G002+AKS-KHF_12BBFCC815FFFFU9999X0,M_0046570
G002+AKS-KHF_12BBFCC900FFFFB1532X0,M_0046592
G002+AKS-KHF_13BBFCD0DCD601B1746X0,M_0046654
G002+AKS-KHF_12BBFCC131FFFFB1432X0,M_0046655
G002+AKS-KHF_12BBFCD638FFFFU9999X0,M_0046672
G002+AKS-KHF_12BBFCD718FFFFB1450X0,M_0046698
G002+AKS-KHF_12BBFCD76CFFFFB1614X0,M_0046705
G002+AKS-KHF_12BBFCC774FFFFB1455X0,M_0046721
G002+AKS-KHF_12BBFCC2ECFFFFB1580X0,M_0046722
G002+AKS-KHF_12BBFCC6D0FFFFB1476X0,M_0046724
G002+AKS-KHF_12BC15AC04FFFFB1560X0,M_0046728
G002+AKS-KHF_12BC15AC10FFFFU9999X0,M_0046730
G002+AKS-KHF_12BC15AC74FFFFB1434X0,M_0046754
G002+AKS-KHF_12BC15AC74FFFFB1560X0,M_0046756
G002+AKS-KHF_12BC15ACACFFFFU9999X0,M_0046763
G002+AKS-KHF_12BC15ACE4FFFFU9999X0,M_0046858
G002+AKS-KHF_12BC15AD8CFFFFB1658X0,M_0046894
G002+AKS-KHF_13BC15AD6CC6D0U9999X0,M_0046910
G002+AKS-KHF_12BC15ADFCFFFFU9999X2,M_0046928
G002+AKS-KHF_12BC15AE08FFFFB1583X0,M_0046945
G002+AKS-KHF_12BC15AE30FFFFU9999X2,M_0046953
G002+AKS-KHF_13BC15AE30D638B1778X0,M_0046976
G002+AKS-KHF_13BC15C601B3D9B1763X0,M_0046999
G002+AKS-KHF_13BC15B3D9CC44B1709X0,M_0047074
G002+AKS-KHF_12BC15B780FFFFU9999X1,M_0047100
G002+AKS-KHF_12BC15B7C9FFFFU9999X0,M_0047108
G002+AKS-KHF_12BC15B824FFFFU9999X0,M_0047118
G002+AKS-KHF_12BC15B834FFFFB1532X0,M_0047132
G002+AKS-KHF_12BC15B960FFFFB1567X0,M_0047162
G002+AKS-KHF_12BC15B960FFFFB1520X0,M_0047163
G002+AKS-KHF_12BC15B9B0FFFFB1643X0,M_0047174
G002+AKS-KHF_13BC15BB38D64DB1795X0,M_0047300
G002+AKS-KHF_12BC15BBF8FFFFB1433X0,M_0047306
G002+AKS-KHF_12BC15BD95FFFFU9999X1,M_0047360
G002+AKS-KHF_13BC15BD95B9B0U9999X0,M_0047362
G002+AKS-KHF_12BC15C0C1FFFFB1474X0,M_0047423
G002+AKS-KHF_13BC15C0C1C218B1811X0,M_0047436
G002+AKS-KHF_13BC15C0C1C5FDB1820X0,M_0047438
G002+AKS-KHF_12BC15C5F4FFFFB1464X0,M_0047476
G002+AKS-KHF_13BC15C138D76CB1491X0,M_0047501
G002+AKS-KHF_12BC15C18CFFFFB1493X0,M_0047503
G002+AKS-KHF_13BC15C218C218B1744X0,M_0047514
G002+AKS-KHF_12BC15C21CFFFFB1523X0,M_0047524
G002+AKS-KHF_12BC15C21CFFFFB1632X0,M_0047525
G002+AKS-KHF_13BC15C2B9C6D0B1839X0,M_0047541
G002+AKS-KHF_12BC15C5F0FFFFB1378X0,M_0047575
G002+AKS-KHF_12BC15C5FDFFFFB1570X0,M_0047581
G002+AKS-KHF_12BC15C601FFFFU9999X0,M_0047585
G002+AKS-KHF_12BC15C6B0FFFFB1476X0,M_0047605
G002+AKS-KHF_12BC15C704FFFFU9999X0,M_0047620
G002+AKS-KHF_12BC15C720FFFFU9999X0,M_0047621
G002+AKS-KHF_13BC15AE30C8FCB1866X0,M_0047634
G002+AKS-KHF_12C11CC131FFFFB1558X0,M_0047645
G002+AKS-KHF_12C18CBD09FFFFB1499X0,M_0047713
G002+AKS-KHF_12C190ACE0FFFFU9999X0,M_0047792
G002+AKS-KHF_13C190AE30C591B1559X0,M_0047803
G002+AKS-KHF_12C190B2E8FFFFB1626X0,M_0047804
G002+AKS-KHF_12C190BC88FFFFU9999X0,M_0047825
G002+AKS-KHF_12C190C18CFFFFB1433X0,M_0047852
G002+AKS-KHF_12C190C2DDFFFFU9999X0,M_0047868
G002+AKS-KHF_12C190C6B1FFFFU9999X0,M_0047881
G002+AKS-KHF_13C190C885D558B1862X0,M_0047913
G002+AKS-KHF_12C1A1CC3DFFFFU9999X1,M_0048271
G002+AKS-KHF_12C190C8FCFFFFD1539X0,M_0047914
G002+AKS-KHF_12C190C9C0FFFFB1632X0,M_0047922
G002+AKS-KHF_12C190CC3DFFFFB1438X0,M_0047927
G002+AKS-KHF_12C190CC99FFFFB1558X0,M_0047929
G002+AKS-KHF_12C1A1ACC4FFFFB1373X0,M_0047978
G002+AKS-KHF_12C1A1ACC4FFFFU9999X0,M_0047979
G002+AKS-KHF_12C1A1AE30FFFFB1553X0,M_0048006
G002+AKS-KHF_12C1A1AE30FFFFB1828X0,M_0048007
G002+AKS-KHF_12C1A1BC15FFFFB1577X0,M_0048070
G002+AKS-KHF_12C1A1BC18FFFFU9999X0,M_0048071
G002+AKS-KHF_12C1A1BCF5FFFFU9999X0,M_0048076
G002+AKS-KHF_12C1A1C219FFFFB1543X0,M_0048128
G002+AKS-KHF_12C1A1C21CFFFFB1493X0,M_0048131
G002+AKS-KHF_12C1A1C21CFFFFB1550X0,M_0048132
G002+AKS-KHF_12C1A1C2DDFFFFU9999X1,M_0048136
G002+AKS-KHF_12C1A1C601FFFFU9999X1,M_0048159
G002+AKS-KHF_12C1A1C720FFFFB1717X0,M_0048174
G002+AKS-KHF_12C1A1C740FFFFU9999X0,M_0048188
G002+AKS-KHF_12C1A1C77CFFFFB1557X0,M_0048218
G002+AKS-KHF_12C1A1C77CFFFFB1454X0,M_0048219
G002+AKS-KHF_12C1A1C900FFFFB1564X0,M_0048242
G002+AKS-KHF_12C1A1C9D5FFFFU9999X0,M_0048268
G002+AKS-KHF_12C1A1CC2CFFFFB1510X0,M_0048269
G002+AKS-KHF_12C1A1CCA0FFFFB1723X0,M_0048284
G002+AKS-KHF_12C1A1CD5CFFFFB1631X0,M_0048291
G002+AKS-KHF_12C1A1CE58FFFFU9999X0,M_0048297
G002+AKS-KHF_12C1A1D3ECFFFFU9999X0,M_0048305
G002+AKS-KHF_12C1A1D558FFFFB1524X0,M_0048306
G002+AKS-KHF_12C1A1D604FFFFB1517X0,M_0048319
G002+AKS-KHF_12C1A1D638FFFFB1373X0,M_0048322
G002+AKS-KHF_12C1A1D760FFFFB1459X0,M_0048333
G002+AKS-KHF_12C1A1CC98FFFFU9999X0,M_0048358
G002+AKS-KHF_12C1A1ACB8FFFFU9999X0,M_0048362
G002+AKS-KHF_12C2E0AC10FFFFB1560X0,M_0048509
G002+AKS-KHF_12C2E0AC1CFFFFB1374X0,M_0048512
G002+AKS-KHF_12C2E0AC74FFFFU9999X2,M_0048516
G002+AKS-KHF_12C2E0ACBDFFFFU9999X1,M_0048523
G002+AKS-KHF_13C2E0ACBDC6B0B1570X0,M_0048544
G002+AKS-KHF_13C2E0ACBDC6D0U9999X0,M_0048545
G002+AKS-KHF_13C2E0ACBDC9C4B1554X0,M_0048553
G002+AKS-KHF_13C2E0ACBDD56DB1711X0,M_0048557
G002+AKS-KHF_12C2E0ADDCFFFFB1611X0,M_0048596
G002+AKS-KHF_12C2E0ADDCFFFFB1659X0,M_0048597
G002+AKS-KHF_12C2E0ADF9FFFFB1583X0,M_0048601
G002+AKS-KHF_12C2E0AE30FFFFU9999X0,M_0048609
G002+AKS-KHF_12C2E0AE30FFFFB1741X0,M_0048610
G002+AKS-KHF_12C2E0B2E8FFFFB1831X0,M_0048625
G002+AKS-KHF_12C2E0B2F4FFFFB1519X0,M_0048627
G002+AKS-KHF_13C2E0D0DDD654B1728X0,M_0048644
G002+AKS-KHF_12C2E0B3C4FFFFU9999X0,M_0048656
G002+AKS-KHF_12C2E0B828FFFFU9999X0,M_0048691
G002+AKS-KHF_12C2E0B85CFFFFB1680X0,M_0048695
G002+AKS-KHF_12C2E0B95CFFFFB1504X0,M_0048703
G002+AKS-KHF_12C2E0B960FFFFB1572X0,M_0048704
G002+AKS-KHF_12C2E0B9CCFFFFB1703X0,M_0048713
G002+AKS-KHF_12C2E0BA74FFFFB1607X0,M_0048722
G002+AKS-KHF_13C2E0BA85C6D0B1650X0,M_0048734
G002+AKS-KHF_13C655C815C591B1824X0,M_0051526
G002+AKS-KHF_13C2E0BA85CCA0B1716X0,M_0048739
G002+AKS-KHF_12C2E0BC15FFFFB1672X0,M_0048751
G002+AKS-KHF_12C2E0BC29FFFFB1686X0,M_0048752
G002+AKS-KHF_12C2E0BD80FFFFB1764X0,M_0048781
G002+AKS-KHF_12C2E0C11DFFFFB1681X0,M_0048828
G002+AKS-KHF_13C2E0C11DD558B1863X0,M_0048859
G002+AKS-KHF_12C2E0C124FFFFB1561X0,M_0048866
G002+AKS-KHF_12C2E0C18DFFFFB1600X0,M_0048892
G002+AKS-KHF_12C2E0C219FFFFB1537X0,M_0048924
G002+AKS-KHF_12C2E0C2DDFFFFB1551X0,M_0048961
G002+AKS-KHF_12C2E0D6A8FFFFU9999X0,M_0049436
G002+AKS-KHF_12C2E0C2ECFFFFB1662X0,M_0048966
G002+AKS-KHF_13C2E0C5B5C218U9999X0,M_0048976
G002+AKS-KHF_12C2E0C5C4FFFFU9999X0,M_0048984
G002+AKS-KHF_12C2E0C5F0FFFFU9999X1,M_0048998
G002+AKS-KHF_12C2E0C5FDFFFFB1646X0,M_0049001
G002+AKS-KHF_12C2E0C601FFFFB1499X0,M_0049003
G002+AKS-KHF_12C2E0C601FFFFB1585X0,M_0049005
G002+AKS-KHF_12C2E0C644FFFFB1646X0,M_0049026
G002+AKS-KHF_12C2E0C694FFFFB1550X0,M_0049028
G002+AKS-KHF_12C2E0C704FFFFB1769X0,M_0049066
G002+AKS-KHF_12C2E0C704FFFFB1707X0,M_0049067
G002+AKS-KHF_12C2E0C720FFFFB1610X0,M_0049069
G002+AKS-KHF_13C2E0C774C9C4B1678X0,M_0049141
G002+AKS-KHF_12C2E0C77CFFFFU9999X0,M_0049160
G002+AKS-KHF_12C2E0C784FFFFB1639X0,M_0049166
G002+AKS-KHF_12C2E0C791FFFFB1760X0,M_0049179
G002+AKS-KHF_12C2E0C7A0FFFFB1491X0,M_0049180
G002+AKS-KHF_12C2E0C7A1FFFFB1541X0,M_0049182
G002+AKS-KHF_12C2E0C7A5FFFFB1382X0,M_0049184
G002+AKS-KHF_13C2E0C7ACB9B0B1799X0,M_0049190
G002+AKS-KHF_12C6B0C815FFFFB1649X0,M_0051697
G002+AKS-KHF_12C2E0C804FFFFU9999X1,M_0049202
G002+AKS-KHF_12C2E0C810FFFFB1530X0,M_0049209
G002+AKS-KHF_12C2E0C815FFFFB1628X0,M_0049210
G002+AKS-KHF_12C2E0C815FFFFD1482X0,M_0049211
G002+AKS-KHF_13C2E0C815ADE0B1864X0,M_0049215
G002+AKS-KHF_12C2E0C900FFFFB1444X0,M_0049263
G002+AKS-KHF_12C2E0C9C4FFFFB1527X0,M_0049290
G002+AKS-KHF_12C2E0C9D5FFFFU9999X0,M_0049296
G002+AKS-KHF_12C2E0CC99FFFFB1680X0,M_0049308
G002+AKS-KHF_12C815C2ECFFFFU9999X0,M_0054237
G002+AKS-KHF_12C2E0CD5CFFFFB1619X0,M_0049321
G002+AKS-KHF_12C2E0AE30FFFFB1596X0,M_0049355
G002+AKS-KHF_12C2E0D3C9FFFFU9999X0,M_0049357
G002+AKS-KHF_12C2E0D55CFFFFB1611X0,M_0049378
G002+AKS-KHF_12C2E0D568FFFFB1800X0,M_0049386
G002+AKS-KHF_12C2E0D604FFFFB1764X0,M_0049396
G002+AKS-KHF_12C2E0D615FFFFB1449X0,M_0049404
G002+AKS-KHF_13C2E0D638C778U9999X0,M_0049417
G002+AKS-KHF_12C2E0D63CFFFFB1672X0,M_0049418
G002+AKS-KHF_12C2E0D658FFFFU9999X0,M_0049429
G002+AKS-KHF_12C2E0D68CFFFFB1706X0,M_0049430
G002+AKS-KHF_12C2E0D760FFFFB1566X0,M_0049454
G002+AKS-KHF_12C2E0CE59FFFFB1574X0,M_0049475
G002+AKS-KHF_12C2E0C0C1FFFFB1598X0,M_0049476
G002+AKS-KHF_12C2E0C591FFFFB1630X0,M_0049477
G002+AKS-KHF_12C2E0C775FFFFB1728X0,M_0049481
G002+AKS-KHF_12C2E0C11CFFFFB1752X0,M_0049484
G002+AKS-KHF_12C2E0C0C1FFFFB1480X0,M_0049493
G002+AKS-KHF_12C2E0C9C1FFFFB1743X0,M_0049498
G002+AKS-KHF_12C2ECBC29FFFFB1762X0,M_0049520
G002+AKS-KHF_13C548ACB8C81CB1724X0,M_0049557
G002+AKS-KHF_12C6B0C999FFFFU9999X0,M_0051708
G002+AKS-KHF_12C548ACBDFFFFB1564X0,M_0049559
G002+AKS-KHF_12C548ACE1FFFFB1534X0,M_0049583
G002+AKS-KHF_12C548AD00FFFFB1530X0,M_0049585
G002+AKS-KHF_13C548AD50D76CB1824X0,M_0049600
G002+AKS-KHF_12C548AD6CFFFFB1458X0,M_0049604
G002+AKS-KHF_12C548ADDCFFFFB1634X0,M_0049617
G002+AKS-KHF_12C548ADFCFFFFU9999X1,M_0049636
G002+AKS-KHF_12C548B2F9FFFFB1461X0,M_0049659
G002+AKS-KHF_12C548C131FFFFB1680X0,M_0049793
G002+AKS-KHF_12C548C218FFFFB1489X0,M_0049823
G002+AKS-KHF_13C548C218AE30U9999X0,M_0049827
G002+AKS-KHF_12C724D544FFFFB1675X0,M_0052895
G002+AKS-KHF_12C548C219FFFFB1624X0,M_0049834
G002+AKS-KHF_12C548C219FFFFB1572X0,M_0049835
G002+AKS-KHF_12C548C2DDFFFFB1695X0,M_0049862
G002+AKS-KHF_12C548C6A9FFFFB1522X0,M_0049898
G002+AKS-KHF_12C548C704FFFFB1491X0,M_0049912
G002+AKS-KHF_13C548C775D48DB1830X0,M_0049969
G002+AKS-KHF_12C548C804FFFFB1534X0,M_0049991
G002+AKS-KHF_12C548C815FFFFB1494X0,M_0049993
G002+AKS-KHF_13C548C815C21CB1810X0,M_0050004
G002+AKS-KHF_13C548C81CC6D0B1749X0,M_0050015
G002+AKS-KHF_12C724D669FFFFB1827X0,M_0052927
G002+AKS-KHF_12C548C8FCFFFFB1500X0,M_0050045
G002+AKS-KHF_12C548C9C0FFFFB1377X0,M_0050064
G002+AKS-KHF_12C548C9C0FFFFB1522X0,M_0050065
G002+AKS-KHF_12C548C9C4FFFFB1617X0,M_0050073
G002+AKS-KHF_13C548C9C4C0DDB1418X0,M_0050075
G002+AKS-KHF_12C548C9C8FFFFD1447X0,M_0050078
G002+AKS-KHF_12C548C9D1FFFFU9999X0,M_0050081
G002+AKS-KHF_12C548CC3DFFFFB1552X0,M_0050083
G002+AKS-KHF_12C548CC45FFFFB1742X0,M_0050089
G002+AKS-KHF_12C548CD08FFFFB1420X0,M_0050106
G002+AKS-KHF_12C548CD95FFFFB1500X0,M_0050111
G002+AKS-KHF_12C5C4C6B0FFFFB1704X0,M_0050560
G002+AKS-KHF_12C548CE68FFFFB1445X0,M_0050128
G002+AKS-KHF_12C548D45CFFFFB1710X0,M_0050138
G002+AKS-KHF_12C548D574FFFFB1504X0,M_0050148
G002+AKS-KHF_12C548D604FFFFB1501X0,M_0050153
G002+AKS-KHF_12C548D638FFFFB1437X0,M_0050160
G002+AKS-KHF_12C548D64DFFFFB1517X0,M_0050165
G002+AKS-KHF_12C548D6C4FFFFB1636X0,M_0050180
G002+AKS-KHF_12C548C2DDFFFFB1637X0,M_0050193
G002+AKS-KHF_12C548D568FFFFB1504X0,M_0050200
G002+AKS-KHF_12C548C9D1FFFFB1703X0,M_0050201
G002+AKS-KHF_12C591BA74FFFFB1444X0,M_0050292
G002+AKS-KHF_13C591C2DCC9C4B1573X0,M_0050326
G002+AKS-KHF_12C591C9C8FFFFU9999X0,M_0050383
G002+AKS-KHF_12C5C4AE30FFFFB1762X0,M_0050511
G002+AKS-KHF_12C5C4B3C4FFFFB1776X0,M_0050517
G002+AKS-KHF_12C5C4B9B0FFFFB1716X0,M_0050526
G002+AKS-KHF_13C5C4C0ACC5B8B1748X0,M_0050534
G002+AKS-KHF_12C5C4C131FFFFB1575X0,M_0050542
G002+AKS-KHF_12C5C4C9D1FFFFB1635X0,M_0050596
G002+AKS-KHF_12C624AC74FFFFB1521X0,M_0050751
G002+AKS-KHF_12C624ACB0FFFFU9999X0,M_0050756
G002+AKS-KHF_12C624ACB8FFFFB1496X0,M_0050757
G002+AKS-KHF_12C624B2E8FFFFB1592X0,M_0050820
G002+AKS-KHF_12C624B989FFFFU9999X0,M_0050866
G002+AKS-KHF_12C624BE44FFFFU9999X0,M_0050928
G002+AKS-KHF_12C624C0C1FFFFB1614X0,M_0050937
G002+AKS-KHF_12C624C0C1FFFFB1512X0,M_0050939
G002+AKS-KHF_12C624C12CFFFFB1587X0,M_0050966
G002+AKS-KHF_13C624C218B7C9U9999X0,M_0050992
G002+AKS-KHF_13C624C2B9C218B1842X0,M_0051009
G002+AKS-KHF_12C624C2DDFFFFB1652X0,M_0051015
G002+AKS-KHF_13C624C900C131B1723X0,M_0051197
G002+AKS-KHF_13C624C5B8C8FCB1688X0,M_0051031
G002+AKS-KHF_12C624C601FFFFB1874X0,M_0051039
G002+AKS-KHF_12C624C6D0FFFFB1700X0,M_0051062
G002+AKS-KHF_12C624C724FFFFU9999X0,M_0051076
G002+AKS-KHF_12C624C751FFFFB1422X0,M_0051103
G002+AKS-KHF_12C624C775FFFFB1574X0,M_0051120
G002+AKS-KHF_12C624C7A5FFFFB1565X0,M_0051148
G002+AKS-KHF_12C624C801FFFFB1656X0,M_0051158
G002+AKS-KHF_12C624C804FFFFB1516X0,M_0051159
G002+AKS-KHF_12C624C900FFFFU9999X0,M_0051194
G002+AKS-KHF_12C624C900FFFFB1587X0,M_0051195
G002+AKS-KHF_13C624C900C601B1829X0,M_0051198
G002+AKS-KHF_12C624D575FFFFB1615X0,M_0051273
G002+AKS-KHF_13C624D604C8FCB1715X0,M_0051287
G002+AKS-KHF_12C624D615FFFFU9999X0,M_0051289
G002+AKS-KHF_12C624D658FFFFB1572X0,M_0051295
G002+AKS-KHF_12C624C804FFFFB1581X0,M_0051311
G002+AKS-KHF_12C624C804FFFFB1588X0,M_0051312
G002+AKS-KHF_12C624C219FFFFB1592X0,M_0051317
G002+AKS-KHF_12C624BE48FFFFB1602X0,M_0051318
G002+AKS-KHF_12C625ACE0FFFFB1382X0,M_0051321
G002+AKS-KHF_12C6B0C0C1FFFFB1507X0,M_0051747
G002+AKS-KHF_12C6D0ACA9FFFFB1615X0,M_0051769
G002+AKS-KHF_12C6D0ADA4FFFFB1599X0,M_0051783
G002+AKS-KHF_12C6D0AE09FFFFB1583X0,M_0051789
G002+AKS-KHF_13C6D0C591BCF4U9999X0,M_0051800
G002+AKS-KHF_12C6D0C219FFFFD1425X0,M_0051870
G002+AKS-KHF_12C6D0C2DDFFFFB1611X0,M_0051878
G002+AKS-KHF_12C6D0C885FFFFB1578X0,M_0051926
G002+AKS-KHF_12C6D0D0C1FFFFB1566X0,M_0051945
G002+AKS-KHF_12C6D0D63CFFFFB1505X0,M_0051958
G002+AKS-KHF_12C6D0D669FFFFU9999X1,M_0051959
G002+AKS-KHF_12C6D0C808FFFFB1627X0,M_0051969
G002+AKS-KHF_12C720AC15FFFFB1510X0,M_0052029
G002+AKS-KHF_12C720ACC4FFFFB1607X0,M_0052040
G002+AKS-KHF_12C720BA74FFFFU9999X1,M_0052070
G002+AKS-KHF_12C720BC29FFFFB1694X0,M_0052077
G002+AKS-KHF_12C720C22DFFFFB1661X0,M_0052100
G002+AKS-KHF_12C720C2DDFFFFB1580X0,M_0052105
G002+AKS-KHF_12C720C870FFFFU9999X0,M_0052152
G002+AKS-KHF_12C720C9C0FFFFU9999X1,M_0052159
G002+AKS-KHF_12C720C9C4FFFFU9999X3,M_0052162
G002+AKS-KHF_13C720C9C4C99DB1573X0,M_0052168
G002+AKS-KHF_12C720D5CCFFFFB1617X0,M_0052207
G002+AKS-KHF_12C720D64DFFFFB1524X0,M_0052216
G002+AKS-KHF_13C724D589C784B1762X0,M_0052906
G002+AKS-KHF_12C720D669FFFFB1599X0,M_0052218
G002+AKS-KHF_13C720C131D658B1804X0,M_0052229
G002+AKS-KHF_12C720CC3DFFFFB1614X0,M_0052233
G002+AKS-KHF_12C720CCA0FFFFB1606X0,M_0052236
G002+AKS-KHF_13C724B4DDC131B1699X0,M_0052418
G002+AKS-KHF_12C724BB34FFFFU9999X0,M_0052494
G002+AKS-KHF_13C724BCD1C120B1827X0,M_0052531
G002+AKS-KHF_13C724BCD1C218B1850X0,M_0052534
G002+AKS-KHF_13C724C0C1ADDCB1772X0,M_0052574
G002+AKS-KHF_13C724C601C131B1823X0,M_0052696
G002+AKS-KHF_13C724C601CC3DB1817X0,M_0052702
G002+AKS-KHF_13C724C774C120B1862X0,M_0052763
G002+AKS-KHF_13C724C8FCD604B1835X0,M_0052857
G002+AKS-KHF_13C784D0DCC900B1791X0,M_0053065
G002+AKS-KHF_12C784D55CFFFFB1759X0,M_0053080
G002+AKS-KHF_13C7A5C815C2DDB1865X0,M_0053230
G002+AKS-KHF_12C7A5D76CFFFFU9999X0,M_0053304
G002+AKS-KHF_13C804ADDCD48DB1874X0,M_0053347
G002+AKS-KHF_13C815AD6DC2E0B1711X0,M_0053705
G002+AKS-KHF_12C815AD8CFFFFB1692X0,M_0053709
G002+AKS-KHF_13C815ADFCC6D0U9999X0,M_0053738
G002+AKS-KHF_12C815D604FFFFB1660X0,M_0053778
G002+AKS-KHF_13C815B3C4BA85B1664X0,M_0053809
G002+AKS-KHF_13C815B3C4C601B1601X0,M_0053811
G002+AKS-KHF_13C815B3D9AC04B1755X0,M_0053822
G002+AKS-KHF_12C815B824FFFFU9999X0,M_0053860
G002+AKS-KHF_13C815C608C190U9999X0,M_0053868
G002+AKS-KHF_12C815C591FFFFU9999X0,M_0054262
G002+AKS-KHF_12C815BC29FFFFB1707X0,M_0053943
G002+AKS-KHF_12C815BD84FFFFU9999X0,M_0053972
G002+AKS-KHF_12C815C0ACFFFFB1559X0,M_0053977
G002+AKS-KHF_12C815C11CFFFFU9999X1,M_0054013
G002+AKS-KHF_12C815C120FFFFU9999X0,M_0054040
G002+AKS-KHF_12C815C124FFFFB1547X0,M_0054053
G002+AKS-KHF_12C815C131FFFFB1579X0,M_0054057
G002+AKS-KHF_12C815C218FFFFU9999X1,M_0054108
G002+AKS-KHF_12C815C218FFFFB1609X0,M_0054111
G002+AKS-KHF_13C815C218AC15B1454X0,M_0054114
G002+AKS-KHF_13C815C5B8D64DB1536X0,M_0054282
G002+AKS-KHF_13C815C218ACE4B1452X0,M_0054117
G002+AKS-KHF_12C815C21CFFFFB1456X0,M_0054157
G002+AKS-KHF_13C815C2DCC120B1767X0,M_0054199
G002+AKS-KHF_12C815C2DDFFFFB1615X0,M_0054213
G002+AKS-KHF_12C815C2DDFFFFB1407X0,M_0054215
G002+AKS-KHF_12C815C2DDFFFFB1664X0,M_0054216
G002+AKS-KHF_12C815C2E0FFFFU9999X1,M_0054219
G002+AKS-KHF_12C815C2E0FFFFB1538X0,M_0054220
G002+AKS-KHF_12C815C2E0FFFFB1773X0,M_0054221
G002+AKS-KHF_12C815C2E4FFFFB1701X0,M_0054235
G002+AKS-KHF_12C815C2ECFFFFB1590X0,M_0054236
G002+AKS-KHF_12C815C5C4FFFFB1530X0,M_0054285
G002+AKS-KHF_12C815C5F0FFFFB1592X0,M_0054304
G002+AKS-KHF_12C815C5F0FFFFU9999X3,M_0054305
